release,id,rg,ctr_n,ctr,yr,mn,sub,cst_n,cst,mag,pty_n,pty,can,pev1,vot1,vv1,ivv1,to1,cv1,cvs1,pv1,pvs1,pev2,vot2,vv2,ivv2,to2,cv2,cvs2,pv2,pvs2,seat
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,fare per fermare il declino,59,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,4327,0.008227064274251461,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,scelta civica con monti per l'italia,88,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,41366,0.07865051180124283,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,futuro e libertà,63,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,2393,0.004549887962639332,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,lega nord,15,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,3081,0.005858004558831453,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,moVimento 5 stelle,76,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,142959,0.2718125581741333,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,intesa popolare,68,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,792,0.0015058551216498017,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,il popolo della libertà,65,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,102329,0.1945614218711853,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,rivoluzione civile,87,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,13306,0.025299126282334328,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,la destra,70,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,5455,0.010371767915785313,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,moderati in rivoluzione,75,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,1285,0.0024432118516415358,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,unione di centro,92,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,6796,0.012921454384922981,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,partito democratico,79,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,168726,0.3208041787147522,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,centro democratico,56,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,1512,0.0028748144395649433,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,UMBRIA,24,9,grande sud - mpa,5017,-990,683834,543881,521157,22724,0.7953406572341919,-990,-990,285,5.418796790763736e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,forza nuova,61,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,7787,0.004357418976724148,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,futuro e libertà,63,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,4735,0.002649592934176326,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,la destra,70,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,6371,0.003565059509128332,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,rivoluzione civile,87,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,23169,0.012964818626642227,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,veneto stato,94,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,6853,0.003834775183349848,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,il popolo della libertà,65,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,344649,0.19285733997821808,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,scelta civica con monti per l'italia,88,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,178631,0.09995763748884201,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,centro democratico,56,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,3388,0.0018958438886329532,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,riformisti italiani,86,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,952,5.327164544723928e-4,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,sinistra ecologica libertà,89,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,29962,0.0167660191655159,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,moVimento 5 stelle,76,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,458082,0.25633174180984497,-990,-990,-990,-990,-990,-990,-990,-990,-990,6
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,fratelli d'italia,62,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,29948,0.016758184880018234,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,partito democratico,79,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,363768,0.2035558819770813,-990,-990,-990,-990,-990,-990,-990,-990,-990,13
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,indipendenza veneta,67,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,17243,0.009648771025240421,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,fare per fermare il declino,59,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,42245,0.023639293387532234,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,progetto nazionale,83,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,2870,0.001605983474291861,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,lega nord,15,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,194033,0.1085762307047844,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,partito pensionati,81,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,14476,0.008100423961877823,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,moderati in rivoluzione,75,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,3172,0.0017749754479154944,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,unione di centro,92,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,29683,0.01660989783704281,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,casapound italia,55,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,3182,0.0017805711831897497,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,io amo l'italia,69,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,6030,0.0033742438536137342,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 1,25,31,liga veneta repubblica,71,-990,2228577,1843145,1772363,70782,0.8270501494407654,-990,-990,15838,0.008862566202878952,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,centro democratico,56,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,2252,0.001946463598869741,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,il popolo della libertà,65,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,204791,0.1770063191652298,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,sinistra ecologica libertà,89,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,23083,0.01995125226676464,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,partito democratico,79,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,264398,0.22852623462677002,-990,-990,-990,-990,-990,-990,-990,-990,-990,9
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,unione di centro,92,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,14928,0.012902667745947838,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,scelta civica con monti per l'italia,88,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,118225,0.10218501836061478,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,futuro e libertà,63,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,3070,0.002653482835739851,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,moderati in rivoluzione,75,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,3521,0.003043294185772538,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,lega nord,15,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,115977,0.1002420112490654,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,veneto stato,94,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,4545,0.003928364720195532,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,moVimento 5 stelle,76,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,317636,0.2745412588119507,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,indipendenza veneta,67,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,15974,0.013806753791868687,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,fare per fermare il declino,59,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,24814,0.021447401493787766,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,forza nuova,61,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,4478,0.003870454616844654,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,la destra,70,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,3711,0.0032075161579996347,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,fratelli d'italia,62,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,14491,0.01252495776861906,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,partito comunista dei lavoratori,78,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,4658,0.004026033449918032,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
8,1438,Western Europe,Italy,380,2013,2,-990,VENETO 2,26,20,rivoluzione civile,87,-990,1488510,1194009,1148753,45256,0.8021504878997803,-990,-990,16418,0.01419051457196474,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
